ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 188423955,apartment,1400000,112,2,1,4,no,no,giza,6th of october
Ad id 194326228,apartment,2300000,100,2,1,2,no,no,giza,sheikh zayed
Ad id 194285894,apartment,9226000,226,4,3,4,no,no,cairo,new cairo - el tagamoa
Ad id 194307056,apartment,580000,243,4,3,ground,,no,cairo,new cairo - el tagamoa
Ad id 194317781,apartment,1572500,185,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 193528391,apartment,695000,138,3,3,2,,no,giza,hadayek 6th of october
Ad id 193726073,apartment,2800000,186,3,3,4,no,no,cairo,new cairo - el tagamoa
Ad id 194325229,apartment,2128000,133,2,2,5,no,no,cairo,mostakbal city
Ad id 194274163,penthouse,2480250,175,3,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 188454341,apartment,1422000,105,2,1,3,no,no,giza,6th of october
Ad id 194321047,apartment,850000,150,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194319493,apartment,986000,139,3,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194317244,apartment,1200000,196,3,3,2,,no,giza,sheikh zayed
Ad id 194245913,apartment,17000,210,3,3,3,,yes,cairo,new cairo - el tagamoa
Ad id 194275098,apartment,11000,185,3,3,4,no,yes,cairo,new cairo - el tagamoa
Ad id 186583348,apartment,20000,250,4,3,3,no,yes,giza,dokki
Ad id 194284507,apartment,18000,120,2,1,1,yes,yes,cairo,nasr city
Ad id 193504298,apartment,7500,170,3,3,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194146460,apartment,8500,160,3,1,1,no,yes,cairo,new cairo - el tagamoa
Ad id 193393330,apartment,9000,220,3,3,3,no,yes,cairo,new cairo - el tagamoa
Ad id 187806826,apartment,750,220,3,2,1,yes,yes,giza,mohandessin
Ad id 194291457,apartment,23000,214,3,3,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194298206,apartment,7000,180,3,3,2,,yes,cairo,new cairo - el tagamoa
Ad id 194301541,apartment,7000,140,3,2,3,no,yes,cairo,madinaty
Ad id 194295632,apartment,22000,200,3,3,ground,yes,yes,giza,sheikh zayed
Ad id 194364610,apartment,4000,120,3,1,5,no,yes,cairo,nasr city
Ad id 194264189,apartment,1800,250,3,3,10+,yes,yes,cairo,nasr city
Ad id 183503609,apartment,25000,175,2,2,2,yes,yes,giza,sheikh zayed
Ad id 194319709,apartment,11000,70,2,1,4,yes,yes,giza,sheikh zayed
Ad id 194284801,apartment,5000,88,2,1,ground,no,yes,cairo,madinaty
Ad id 181375077,apartment,25000,150,2,2,1,yes,yes,cairo,new cairo - el tagamoa
Ad id 194168066,apartment,22500,250,3,3,3,yes,yes,cairo,nasr city
Ad id 194285778,studio,14000,83,1,1,3,yes,yes,cairo,new cairo - el tagamoa
Ad id 194305063,apartment,4000,130,3,1,10+,,yes,alexandria,smoha
Ad id 194233891,apartment,7000,200,3,3,10+,no,yes,alexandria,smoha
Ad id 194273257,apartment,27000,320,5,3,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194145220,apartment,8000,100,2,1,3,yes,yes,alexandria,smoha
Ad id 193912676,apartment,20000,266,4,4,3,yes,yes,cairo,madinaty
Ad id 194360807,apartment,13000,143,2,3,5,,yes,cairo,new cairo - el tagamoa
Ad id 194305725,apartment,18000,140,2,2,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194247143,apartment,23000,264,3,3,2,no,yes,giza,6th of october
Ad id 194178493,studio,28000,94,1,1,ground,yes,yes,cairo,new cairo - el tagamoa
Ad id 194149984,apartment,3700,140,3,2,4,no,yes,cairo,new cairo - el tagamoa
Ad id 193857084,apartment,6000,160,3,2,4,no,yes,cairo,new cairo - el tagamoa
Ad id 194305075,apartment,12000,120,2,2,2,,yes,cairo,new cairo - el tagamoa
Ad id 194300937,studio,250,55,1,1,3,yes,yes,red sea,hurghada
Ad id 194301133,apartment,7000,200,3,2,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194352288,apartment,1500,150,3,1,10+,yes,yes,alexandria,sidi gaber
Ad id 194125500,apartment,6200,133,3,2,ground,no,yes,cairo,madinaty
Ad id 192864164,apartment,18000,208,3,3,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194269204,apartment,25000,140,3,2,4,yes,yes,giza,sheikh zayed
Ad id 194363414,apartment,12000,135,3,2,3,yes,yes,cairo,madinaty
Ad id 194361237,apartment,6000,100,2,1,ground,no,yes,cairo,madinaty
Ad id 194344377,apartment,3000,120,2,1,2,yes,yes,south sinai,sharm al-sheikh
Ad id 193506697,apartment,18000,200,3,3,4,yes,yes,cairo,nasr city
Ad id 194277780,apartment,5000,100,2,1,1,yes,yes,cairo,nasr city
Ad id 194281360,apartment,5000,130,2,1,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194246491,apartment,22000,143,2,3,1,yes,yes,cairo,new cairo - el tagamoa
Ad id 194367112,apartment,2250000,132,2,2,3,no,no,giza,6th of october
Ad id 194367104,apartment,6003000,154,3,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194367099,apartment,426000,175,3,2,3,no,no,cairo,new cairo - el tagamoa
Ad id 194367090,apartment,2700000,131,3,2,2,no,no,cairo,madinaty
Ad id 194367081,apartment,950000,123,3,1,10+,no,no,alexandria,seyouf
Ad id 194365773,apartment,370000,155,3,2,3,,no,cairo,new cairo - el tagamoa
Ad id 194367075,apartment,3000000,225,3,2,1,no,no,cairo,new cairo - el tagamoa
Ad id 194367073,apartment,800000,167,3,1,2,,no,cairo,shorouk city
Ad id 194367065,apartment,2800000,123,3,2,4,no,no,cairo,rehab city
Ad id 194367049,duplex,2333343,330,3,3,ground,no,no,cairo,new capital city
Ad id 194367038,apartment,4000000,216,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 192451946,apartment,1600000,225,3,3,1,,no,cairo,obour city
Ad id 194367025,apartment,720000,120,2,1,2,no,no,cairo,new heliopolis
Ad id 194366983,apartment,2100000,145,3,2,10+,no,no,alexandria,sporting
Ad id 194366986,apartment,925000,130,3,2,3,no,no,cairo,new cairo - el tagamoa
Ad id 194366985,apartment,1850000,161,3,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194366979,apartment,2900000,130,3,2,2,no,no,giza,sheikh zayed
Ad id 194366964,apartment,3000000,250,4,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194365590,apartment,100000,132,3,3,ground,no,no,cairo,new capital city
Ad id 194366950,apartment,1600000,200,3,3,1,no,no,giza,6th of october
Ad id 194366948,duplex,624000,200,3,2,3,,no,cairo,new cairo - el tagamoa
Ad id 194366947,apartment,3900000,160,3,2,2,,no,cairo,new cairo - el tagamoa
Ad id 194366721,apartment,800000,150,2,1,ground,,no,cairo,new cairo - el tagamoa
Ad id 194366898,apartment,610000,115,3,1,4,no,no,cairo,new cairo - el tagamoa
Ad id 194366893,apartment,1790000,149,3,2,1,no,no,giza,hadayek 6th of october
Ad id 194366761,apartment,2250000,116,3,2,3,no,no,cairo,madinaty
Ad id 194364365,apartment,280000,130,3,2,5,no,no,giza,tersa
Ad id 194366888,apartment,390000,165,3,2,2,,no,cairo,new cairo - el tagamoa
Ad id 194366857,apartment,850000,130,2,1,ground,no,no,cairo,nasr city
Ad id 194366851,apartment,565000,115,3,1,3,no,no,cairo,new cairo - el tagamoa
Ad id 194366845,apartment,1750000,150,2,2,1,no,no,giza,sheikh zayed
Ad id 194366842,apartment,7400000,278,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194366827,apartment,400000,118,3,1,3,no,no,cairo,new cairo - el tagamoa
Ad id 194366826,duplex,3800000,330,4,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194366821,apartment,1540500,110,2,2,4,no,no,cairo,new cairo - el tagamoa
Ad id 194366810,apartment,370000,212,3,2,4,no,no,cairo,rehab city
Ad id 194366809,apartment,1090000,125,3,2,1,,no,cairo,madinaty
Ad id 194366795,apartment,1080000,120,2,1,3,no,no,cairo,new capital city
Ad id 193897629,duplex,790000,130,3,9,9,,no,alexandria,moharam bik
Ad id 194366781,duplex,2200000,180,3,2,3,,no,cairo,downtown cairo
Ad id 194366779,apartment,1450000,163,3,2,7,no,no,gharbia,tanta
Ad id 194366774,apartment,1200008,206,3,3,ground,no,no,giza,6th of october
Ad id 194366762,apartment,1770000,300,3,3,2,no,no,giza,sheikh zayed
Ad id 194366757,apartment,3762049,205,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194366745,apartment,560000,100,2,1,1,no,no,giza,hadayek al-ahram
Ad id 194367141,apartment,10000,150,3,2,1,yes,yes,giza,dokki
Ad id 194367116,apartment,20000,125,3,2,ground,yes,yes,cairo,rehab city
Ad id 194367113,apartment,7508,108,3,2,2,no,yes,cairo,rehab city
Ad id 194367111,apartment,25000,211,3,3,1,yes,yes,cairo,madinaty
Ad id 194367103,apartment,4500,250,4,2,2,no,yes,cairo,shorouk city
Ad id 194367048,apartment,5000,88,2,1,ground,no,yes,cairo,madinaty
Ad id 194367043,apartment,8000,220,3,2,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194367039,apartment,900,120,2,2,7,yes,yes,cairo,sheraton
Ad id 194367027,apartment,7000,99,2,1,1,no,yes,cairo,rehab city
Ad id 194367006,apartment,6000,82,2,1,ground,no,yes,cairo,madinaty
Ad id 194366981,apartment,27000,276,3,3,2,no,yes,giza,6th of october
Ad id 194366970,apartment,5000,130,2,1,2,yes,yes,cairo,zahraa al maadi
Ad id 194366938,apartment,12000,90,2,1,ground,yes,yes,cairo,rehab city
Ad id 194366920,apartment,12500,131,3,2,4,yes,yes,cairo,rehab city
Ad id 194366918,apartment,16000,147,3,2,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194366902,duplex,33000,297,3,4,1,no,yes,cairo,mokattam
Ad id 194365792,apartment,12000,120,2,1,5,yes,yes,cairo,madinaty
Ad id 194366808,apartment,5500,77,2,1,ground,no,yes,cairo,madinaty
Ad id 194366786,apartment,5000,96,2,1,1,,yes,port said,sharq district
Ad id 194366756,apartment,25000,200,3,3,1,yes,yes,cairo,madinaty
Ad id 194366743,duplex,9000,270,5,3,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194366732,apartment,28000,146,3,2,1,,yes,giza,sheikh zayed
Ad id 194366730,apartment,7000,90,2,1,1,no,yes,cairo,rehab city
Ad id 194366727,apartment,19000,90,2,1,1,yes,yes,cairo,rehab city
Ad id 194366718,apartment,8000,170,3,2,1,no,yes,giza,sheikh zayed
Ad id 194366708,apartment,18000,133,2,2,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194366707,apartment,5500,135,3,1,ground,no,yes,giza,sheikh zayed
Ad id 194366627,apartment,23000,217,3,3,3,,yes,cairo,new cairo - el tagamoa
Ad id 194366619,apartment,18000,170,3,2,2,yes,yes,giza,sheikh zayed
Ad id 194366597,apartment,8000,170,3,2,1,no,yes,giza,sheikh zayed
Ad id 194366562,apartment,14500,145,3,2,2,yes,yes,giza,sheikh zayed
Ad id 194366529,apartment,5000,130,2,1,9,no,yes,cairo,heliopolis
Ad id 194366515,apartment,21000,300,4,3,1,no,yes,cairo,rehab city
Ad id 194366497,apartment,5500,160,3,2,3,no,yes,cairo,heliopolis
Ad id 194365988,apartment,2600,70,2,1,2,yes,yes,minya,new minya
Ad id 194366435,apartment,18000,90,2,2,1,yes,yes,cairo,rehab city
Ad id 194366385,apartment,7000,170,3,3,ground,no,yes,giza,sheikh zayed
Ad id 194366376,apartment,17000,180,3,3,3,yes,yes,cairo,rehab city
Ad id 194366354,apartment,25000,255,3,3,4,,yes,cairo,new cairo - el tagamoa
Ad id 194365597,studio,3000,82,1,1,1,yes,yes,red sea,hurghada
Ad id 194365412,apartment,2000,100,2,1,2,,yes,cairo,helwan
Ad id 194365061,apartment,4000,60,1,1,ground,yes,yes,south sinai,sharm al-sheikh
Ad id 194365019,apartment,3000,125,3,1,4,no,yes,alexandria,sidi beshr
Ad id 194342130,apartment,8000,135,2,2,5,yes,yes,alexandria,san stefano
Ad id 194324523,apartment,7500,140,3,2,2,no,yes,cairo,madinaty
Ad id 194366739,apartment,1845000,105,2,2,2,no,no,cairo,mostakbal city
Ad id 194366738,apartment,1917500,295,4,3,2,no,no,giza,6th of october
Ad id 194366728,apartment,230000,120,3,1,3,yes,no,cairo,nasr city
Ad id 194366716,apartment,190000,78,2,1,1,no,no,cairo,madinaty
Ad id 194366710,apartment,363000,189,3,2,1,no,no,cairo,new cairo - el tagamoa
Ad id 193485912,apartment,1550000,126,2,1,10,no,no,alexandria,roushdy
Ad id 194366686,apartment,1950000,225,3,3,1,,no,cairo,new cairo - el tagamoa
Ad id 194366669,penthouse,6000000,425,3,4,3,no,no,cairo,new cairo - el tagamoa
Ad id 194366662,apartment,1550000,190,3,2,7,no,no,cairo,nasr city
Ad id 194366653,apartment,3250000,186,3,3,4,no,no,cairo,new cairo - el tagamoa
Ad id 194366636,apartment,1000000,130,3,1,3,no,no,cairo,nasr city
Ad id 194366626,duplex,8000000,255,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 184386210,apartment,1250000,230,4,2,4,no,no,giza,haram
Ad id 194366602,apartment,1545000,206,3,3,2,no,no,giza,6th of october
Ad id 194366599,apartment,400000,195,3,3,3,no,no,giza,mohandessin
Ad id 194366594,duplex,720000,270,4,3,ground,,no,cairo,new cairo - el tagamoa
Ad id 194366590,apartment,2800000,156,3,2,3,no,no,cairo,rehab city
Ad id 194366577,duplex,5200000,400,4,5,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194366569,apartment,2600000,133,2,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194366567,apartment,1722000,210,4,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194366566,duplex,380000,190,3,2,4,,no,giza,6th of october
Ad id 194366549,apartment,2600000,131,3,2,2,no,no,cairo,madinaty
Ad id 194366540,apartment,3100000,250,3,3,3,no,no,giza,dokki
Ad id 194366536,apartment,5800000,144,3,2,2,no,no,giza,sheikh zayed
Ad id 194366533,apartment,1350000,180,3,3,6,no,no,gharbia,tanta
Ad id 194366518,apartment,4262000,375,3,2,highest,,no,alexandria,smoha
Ad id 194366514,duplex,1600000,480,3,2,ground,no,no,cairo,obour city
Ad id 194366499,apartment,3000000,143,3,2,2,no,no,cairo,madinaty
Ad id 194366495,apartment,1862560,148,3,2,3,no,no,cairo,mostakbal city
Ad id 194366493,apartment,2800000,123,3,2,4,no,no,cairo,rehab city
Ad id 190310420,apartment,2000000,126,3,1,ground,no,no,giza,sheikh zayed
Ad id 194366474,apartment,1827000,210,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194366467,apartment,2950000,135,3,2,6,no,no,cairo,madinaty
Ad id 194366466,duplex,4150000,235,3,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 194366454,apartment,500000,150,3,2,3,,no,cairo,new cairo - el tagamoa
Ad id 194366449,apartment,2868000,177,3,3,ground,no,no,giza,6th of october
Ad id 194366446,apartment,1150000,130,3,1,ground,,no,cairo,new cairo - el tagamoa
Ad id 194366441,penthouse,3100000,171,4,4,3,no,no,giza,6th of october
Ad id 194366278,apartment,1100000,195,3,2,2,no,no,beni suef,new beni suef
Ad id 194366401,apartment,1545000,206,3,3,1,no,no,giza,6th of october
Ad id 194366391,studio,3000000,90,1,2,1,yes,no,giza,6th of october
Ad id 194366383,apartment,500000,163,3,2,3,,no,giza,sheikh zayed
Ad id 194366380,apartment,1100000,140,3,1,10,no,no,alexandria,victoria
Ad id 194366363,apartment,2500000,225,3,2,5,,no,cairo,new cairo - el tagamoa
Ad id 194366237,duplex,5800000,300,4,4,3,no,no,cairo,new cairo - el tagamoa
Ad id 194287129,apartment,5500,108,3,2,ground,no,yes,cairo,madinaty
Ad id 194283993,duplex,24000,280,3,3,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194197579,apartment,21000,187,3,3,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194127269,duplex,23000,305,3,4,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194366341,apartment,20000,139,3,3,2,yes,yes,cairo,rehab city
Ad id 194366338,apartment,7500,205,3,3,2,,yes,giza,sheikh zayed
Ad id 194366286,apartment,22000,270,6,3,1,no,yes,cairo,nasr city
Ad id 194366277,apartment,8000,153,3,2,1,,yes,giza,sheikh zayed
Ad id 194356336,duplex,4000,120,2,2,2,no,yes,cairo,maadi
Ad id 194008595,apartment,25000,214,4,4,3,,yes,cairo,new cairo - el tagamoa
Ad id 194366266,apartment,9000,250,3,3,3,,yes,cairo,new cairo - el tagamoa
Ad id 194366265,apartment,20000,95,2,1,1,yes,yes,cairo,rehab city
Ad id 194318233,apartment,3800,120,2,1,6,yes,yes,alexandria,sidi beshr
Ad id 194366219,apartment,12000,105,3,2,2,yes,yes,cairo,rehab city
Ad id 194366167,apartment,20000,200,3,3,4,no,yes,cairo,mokattam
Ad id 194366161,apartment,33000,350,6,3,6,no,yes,cairo,nasr city
Ad id 194366141,apartment,7500,136,3,3,ground,no,yes,cairo,rehab city
Ad id 194147209,apartment,25000,146,2,2,ground,yes,yes,cairo,new cairo - el tagamoa
Ad id 194366086,apartment,26000,234,3,3,3,yes,yes,giza,6th of october
Ad id 194366075,apartment,40000,200,3,2,8,yes,yes,giza,mohandessin
Ad id 194366063,apartment,13000,90,2,1,ground,yes,yes,cairo,rehab city
Ad id 194365662,apartment,5000,90,2,1,2,yes,yes,cairo,rehab city
Ad id 194361924,apartment,5000,78,2,1,2,no,yes,cairo,madinaty
Ad id 194366049,apartment,25000,240,3,2,6,no,yes,cairo,nasr city
Ad id 194366045,apartment,6500,185,3,2,ground,,yes,cairo,new cairo - el tagamoa
Ad id 194366018,apartment,18000,280,4,3,1,no,yes,cairo,nasr city
Ad id 193615102,apartment,700,120,2,2,9,yes,yes,alexandria,sidi gaber
Ad id 194366001,apartment,2700,70,2,1,5,no,yes,giza,sheikh zayed
Ad id 194365976,apartment,7000,200,3,2,ground,,yes,cairo,new cairo - el tagamoa
Ad id 194365970,apartment,25000,400,5,3,5,no,yes,cairo,nasr city
Ad id 194351209,apartment,5000,89,2,2,4,no,yes,cairo,madinaty
Ad id 194365933,apartment,5500,103,3,2,3,no,yes,cairo,madinaty
Ad id 194365908,apartment,14000,250,3,3,7,yes,yes,cairo,nasr city
Ad id 194365541,room,1600,12,3,1,7,yes,yes,cairo,maadi
Ad id 194365796,apartment,25000,99,2,1,2,yes,yes,cairo,rehab city
Ad id 194365765,apartment,5500,71,2,1,ground,no,yes,giza,sheikh zayed
Ad id 194365679,apartment,7000,120,3,1,ground,,yes,cairo,new cairo - el tagamoa
Ad id 194362142,apartment,28000,160,3,3,highest,yes,yes,cairo,zamalek
Ad id 194365727,apartment,12000,162,3,3,3,no,yes,cairo,rehab city
Ad id 194323681,apartment,5000,140,3,2,7,,yes,giza,haram
Ad id 194365682,apartment,9000,160,3,2,4,no,yes,alexandria,sidi gaber
Ad id 194365680,apartment,6000,96,2,2,1,no,yes,cairo,madinaty
Ad id 194365677,apartment,10000,150,2,1,7,yes,yes,cairo,nasr city
Ad id 194364919,apartment,16000,127,3,2,1,yes,yes,cairo,rehab city
Ad id 194365593,apartment,10000,200,4,3,ground,yes,yes,giza,sheikh zayed
Ad id 194366363,apartment,2500000,225,3,2,5,,no,cairo,new cairo - el tagamoa
Ad id 194366237,duplex,5800000,300,4,4,3,no,no,cairo,new cairo - el tagamoa
Ad id 194366183,duplex,3000000,330,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194366070,apartment,2300000,260,3,2,10+,no,no,alexandria,el max
Ad id 194342538,apartment,4000000,190,3,2,2,no,no,cairo,shubra
Ad id 194341239,apartment,750000,88,3,1,4,no,no,cairo,gesr al suez
Ad id 194339242,apartment,850000,70,2,1,9,yes,no,alexandria,kafr abdo
Ad id 194320702,apartment,2122050,175,3,3,3,no,no,cairo,new capital city
Ad id 194320655,apartment,490000,95,1,1,3,,no,alexandria,seyouf
Ad id 194320580,apartment,1200000,130,3,2,3,no,no,cairo,new cairo - el tagamoa
Ad id 194320291,apartment,1100000,100,2,1,1,no,no,alexandria,smoha
Ad id 194319902,apartment,1200000,200,4,2,4,,no,ismailia,ismailia city
Ad id 194319594,apartment,4200000,180,3,3,ground,yes,no,cairo,rehab city
Ad id 194315712,apartment,1250000,225,1,1,highest,no,no,cairo,new cairo - el tagamoa
Ad id 194315702,apartment,564000,90,2,2,2,no,no,giza,sheikh zayed
Ad id 194304276,apartment,2550000,172,3,3,ground,no,no,giza,6th of october
Ad id 194303672,duplex,3800000,279,3,3,ground,no,no,giza,6th of october
Ad id 194300101,apartment,400000,155,3,3,3,no,no,cairo,nasr city
Ad id 194299447,apartment,390000,166,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194292809,apartment,750000,130,3,1,8,yes,no,matruh,marsa matrouh
Ad id 194288831,duplex,600000,274,4,3,3,,no,cairo,shorouk city
Ad id 194287643,apartment,745000,127,3,1,1,,no,giza,hadayek al-ahram
Ad id 194287595,apartment,1290000,190,3,2,3,,no,giza,hadayek al-ahram
Ad id 194287126,apartment,4200000,150,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194286945,apartment,2600000,155,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194286168,apartment,3000000,165,3,3,2,no,no,cairo,mostakbal city
Ad id 194284219,apartment,3000000,208,3,3,2,no,no,cairo,mostakbal city
Ad id 194284026,apartment,3400000,135,2,2,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194283878,apartment,2800000,200,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194283825,apartment,2700000,139,3,2,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194269169,apartment,3675000,190,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194268942,apartment,3900000,135,2,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194268905,apartment,810000,150,3,2,3,no,no,giza,6th of october
Ad id 194268773,apartment,3920000,165,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194268554,apartment,3950000,135,2,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194252030,apartment,1984000,224,4,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194251704,apartment,1145350,149,3,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194251336,apartment,2750000,99,1,1,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194251285,apartment,2000000,138,2,2,2,no,no,cairo,mostakbal city
Ad id 194251076,apartment,3300000,170,3,3,2,no,no,cairo,rehab city
Ad id 194241184,duplex,388000,276,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194201827,apartment,3777000,160,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194198357,apartment,3600000,183,3,3,5,no,no,cairo,new cairo - el tagamoa
Ad id 194198123,apartment,2673195,145,2,3,5,no,no,cairo,new cairo - el tagamoa
Ad id 194195449,apartment,2750000,142,2,2,1,no,no,cairo,new cairo - el tagamoa
Ad id 194365677,apartment,10000,150,2,1,7,yes,yes,cairo,nasr city
Ad id 194364919,apartment,16000,127,3,2,1,yes,yes,cairo,rehab city
Ad id 194365593,apartment,10000,200,4,3,ground,yes,yes,giza,sheikh zayed
Ad id 194365574,duplex,30000,302,4,4,2,no,yes,cairo,new cairo - el tagamoa
